t_ms,thrust_raw_N,thrust_filt_N
55801,-12.4734,-12.3236
55813,-12.397,-12.3383
55825,-12.3757,-12.3457
55836,-12.3105,-12.3387
55848,-12.4531,-12.3616
55860,-12.507,-12.3907
55872,-12.5621,-12.425
55884,-12.4902,-12.438
55896,-12.2286,-12.3961
55907,-12.0961,-12.3361
55919,-12.1432,-12.2975
55931,-12.1556,-12.2691
55943,-12.1219,-12.2397
55955,-12.2432,-12.2404
55967,-12.242,-12.2407
55979,-12.233,-12.2392
55990,-12.3543,-12.2622
56002,-12.461,-12.302
56014,-12.4363,-12.3288
56026,-12.3296,-12.329
56038,-12.1836,-12.2999
56050,-12.2432,-12.2886
56061,-12.2106,-12.273
56073,-12.1297,-12.2443
56085,-12.2151,-12.2385
56097,-12.0848,-12.2077
56109,-12.059,-12.178
56121,-12.2162,-12.1856
56132,-12.3543,-12.2194
56144,-12.4239,-12.2603
56156,-12.3083,-12.2699
56168,-12.3824,-12.2924
56180,-12.5194,-12.3378
56192,-12.6272,-12.3957
56203,-12.5531,-12.4272
56215,-12.5149,-12.4447
56227,-12.5733,-12.4704
56239,-12.5441,-12.4852
56251,-12.5037,-12.4889
56263,-12.7305,-12.5372
56274,-12.9944,-12.6286
56286,-12.8686,-12.6766
56298,-12.5755,-12.6564
56310,-12.5609,-12.6373
56322,-12.4666,-12.6032
56334,-12.6339,-12.6093
56345,-12.8697,-12.6614
56357,-12.8035,-12.6898
56369,-12.5576,-12.6634
56381,-12.5351,-12.6377
56393,-12.2375,-12.5577
56405,-11.9478,-12.4357
56416,-11.7176,-12.2921
56428,-11.2168,-12.077
56440,-11.045,-11.8706
56452,-11.3235,-11.7612
56464,-11.6166,-11.7323
56476,-11.9725,-11.7803
56488,-12.2162,-11.8675
56499,-12.37,-11.968
56511,-12.3262,-12.0397
56523,-12.2364,-12.079
56535,-12.2802,-12.1193
56547,-12.3262,-12.1607
56559,-12.5003,-12.2286
56570,-12.452,-12.2733
56582,-12.47,-12.3126
56594,-12.5239,-12.3549
56606,-12.4722,-12.3783
56618,-12.5194,-12.4065
56630,-12.4711,-12.4195
56641,-12.4498,-12.4255
56653,-12.4509,-12.4306
56665,-12.2723,-12.3989
56677,-12.3296,-12.3851
56689,-12.3723,-12.3825
56701,-12.5396,-12.4139
56712,-12.6227,-12.4557
56724,-12.4666,-12.4579
56736,-12.3364,-12.4336
56748,-12.3105,-12.409
56760,-12.4352,-12.4142
56772,-12.4206,-12.4155
56783,-12.2274,-12.3779
56795,-12.1836,-12.339
56807,-12.2847,-12.3282
56819,-12.2207,-12.3067
56831,-12.242,-12.2937
56843,-12.4554,-12.3261
56855,-12.6249,-12.3858
56866,-12.4689,-12.4024
56878,-12.3307,-12.3881
56890,-12.4509,-12.4007
56902,-12.4936,-12.4192
56914,-12.5576,-12.4469
56926,-12.3858,-12.4347
56937,-12.3936,-12.4265
56949,-12.5396,-12.4491
56961,-12.4228,-12.4438
56973,-12.3296,-12.421
56985,-12.3734,-12.4115
56997,-12.3105,-12.3913
57008,-12.1747,-12.348
57020,-12.1758,-12.3135
57032,-12.0545,-12.2617
57044,-12.1432,-12.238
57056,-12.2398,-12.2384
57068,-12.3218,-12.2551
57079,-12.333,-12.2706
57091,-12.3027,-12.277
57103,-12.324,-12.2864
57115,-12.2971,-12.2886
57127,-12.3824,-12.3073
57139,-12.4408,-12.334
57150,-12.2791,-12.323
57162,-12.269,-12.3122
57174,-12.4655,-12.3429
57186,-12.4689,-12.3681
57198,-12.3206,-12.3586
57210,-12.1544,-12.3178
57221,-12.3274,-12.3197
57233,-12.5946,-12.3747
57245,-12.58,-12.4157
57257,-12.3858,-12.4097
57269,-12.4037,-12.4085
57281,-12.4778,-12.4224
57293,-12.6946,-12.4768
57304,-12.5688,-12.4952
57316,-12.4251,-12.4812
57328,-12.2173,-12.4284
57340,-12.0994,-12.3626
57352,-12.1196,-12.314
57364,-12.0511,-12.2614
57375,-11.8748,-12.1841
57387,-11.9231,-12.1319
57399,-12.0276,-12.1111
57411,-12.0174,-12.0923
57423,-12.1062,-12.0951
57435,-12.1791,-12.1119
57446,-12.1062,-12.1108
57458,-11.9321,-12.075
57470,-12.0422,-12.0685
57482,-12.1994,-12.0946
57494,-12.1387,-12.1035
57506,-12.1432,-12.1114
57517,-12.0702,-12.1032
57529,-11.9467,-12.0719
57541,-11.8557,-12.0287
57553,-11.931,-12.0091
57565,-11.9478,-11.9969
57577,-11.8827,-11.974
57588,-11.9737,-11.974
57600,-12.068,-11.9928
57612,-12.0365,-12.0015
57624,-12.1735,-12.0359
57636,-12.2072,-12.0702
57648,-12.2914,-12.1144
57660,-12.2342,-12.1384
57671,-12.205,-12.1517
57683,-12.2241,-12.1662
57695,-12.1174,-12.1564
57707,-12.1275,-12.1506
57719,-12.0624,-12.133
57730,-12.141,-12.1346
57742,-12.1533,-12.1383
57754,-12.3891,-12.1885
57766,-12.3173,-12.2142
57778,-12.37,-12.2454
57790,-12.3307,-12.2625
57802,-12.397,-12.2894
57813,-12.4879,-12.3291
57825,-12.5351,-12.3703
57837,-12.3027,-12.3568
57849,-12.1331,-12.312
57861,-12.3476,-12.3191
57873,-12.6294,-12.3812
57884,-12.5306,-12.4111
57896,-12.1859,-12.366
57908,-12.0163,-12.2961
57920,-12.1589,-12.2687
57932,-12.3386,-12.2827
57944,-12.3768,-12.3015
57955,-12.4913,-12.3394
57967,-12.6148,-12.3945
57979,-12.6317,-12.442
57991,-12.5531,-12.4642
58003,-12.7473,-12.5208
58015,-12.8158,-12.5798
58026,-12.7619,-12.6162
58038,-12.6654,-12.6261
58050,-12.7743,-12.6557
58062,-12.845,-12.6936
58074,-12.79,-12.7129
58086,-12.6811,-12.7065
58097,-12.6384,-12.6929
58109,-12.7732,-12.7089
58121,-12.7069,-12.7085
58133,-12.5463,-12.6761
58145,-12.5767,-12.6562
58157,-12.7642,-12.6778
58168,-12.89,-12.7202
58180,-12.9349,-12.7632
58192,-12.8776,-12.7861
58204,-12.9652,-12.8219
58216,-13.0292,-12.8633
58228,-13.1864,-12.928
58240,-13.055,-12.9534
58251,-13.0225,-12.9672
58263,-12.9135,-12.9565
58275,-12.8933,-12.9438
58287,-12.8675,-12.9286
58299,-12.6934,-12.8815
58311,-12.9214,-12.8895
58322,-13.046,-12.9208
58334,-13.0539,-12.9474
58346,-13.0707,-12.9721
58358,-13.2358,-13.0248
58370,-13.1808,-13.056
58382,-13.064,-13.0576
58393,-13.2122,-13.0885
58405,-13.3717,-13.1452
58417,-13.1909,-13.1543
58429,-13.1056,-13.1446
58441,-13.2717,-13.17
58453,-13.3189,-13.1998
58464,-13.2504,-13.2099
58476,-13.1033,-13.1886
58488,-13.1033,-13.1715
58500,-13.3908,-13.2154
58512,-13.429,-13.2581
58524,-13.42,-13.2905
58536,-13.2953,-13.2914
58547,-13.1943,-13.272
58559,-12.9416,-13.2059
58571,-12.9809,-13.1609
58583,-13.2392,-13.1766
58595,-13.2021,-13.1817
58607,-13.1774,-13.1808
58618,-13.2414,-13.193
58630,-13.2178,-13.1979
58642,-13.0584,-13.17
58654,-13.082,-13.1524
58666,-13.0808,-13.1381
58678,-13.1415,-13.1388
58689,-13.0427,-13.1196
58701,-13.1392,-13.1235
58713,-13.429,-13.1846
58725,-13.2673,-13.2011
58737,-13.219,-13.2047
58749,-13.2055,-13.2048
58760,-13.3515,-13.2342
58772,-13.3548,-13.2583
58784,-13.137,-13.234
58796,-13.1258,-13.2124
58808,-13.0764,-13.1852
58820,-13.0359,-13.1553
58831,-13.3492,-13.1941
58843,-13.2235,-13.2
58855,-13.0954,-13.1791
58867,-13.3223,-13.2077
58879,-13.2942,-13.225
58891,-13.2201,-13.224
58902,-13.3548,-13.2502
58914,-13.2302,-13.2462
58926,-13.1011,-13.2172
58938,-12.9057,-13.1549
58950,-12.7642,-13.0767
58962,-12.9203,-13.0454
58974,-13.1471,-13.0658
58985,-13.192,-13.091
58997,-13.1875,-13.1103
59009,-13.055,-13.0993
59021,-13.0404,-13.0875
59033,-13.0427,-13.0785
59045,-13.1202,-13.0869
59056,-13.1808,-13.1056
59068,-13.2437,-13.1332
59080,-13.2717,-13.1609
59092,-13.1628,-13.1613
59104,-12.9304,-13.1151
59116,-12.8102,-13.0542
59127,-12.7631,-12.9959
59139,-13.0269,-13.0021
59151,-13.0225,-13.0062
59163,-12.8147,-12.9679
59175,-12.9405,-12.9624
59187,-12.9079,-12.9515
59198,-12.854,-12.932
59210,-12.6317,-12.872
59222,-12.7069,-12.8389
59234,-12.9079,-12.8527
59246,-12.9686,-12.8759
59258,-12.954,-12.8915
59270,-12.9652,-12.9062
59281,-12.9371,-12.9124
59293,-13.018,-12.9335
59305,-12.9517,-12.9372
59317,-12.9854,-12.9468
59329,-13.0865,-12.9747
59341,-13.0359,-12.987
59352,-12.7788,-12.9453
59364,-12.7215,-12.9006
59376,-12.8215,-12.8848
59388,-13.0135,-12.9105
59400,-12.8394,-12.8963
59412,-12.9629,-12.9096
59423,-12.8203,-12.8918
59435,-12.7114,-12.8557
59447,-13.1067,-12.9059
59459,-13.2695,-12.9786
59471,-12.9349,-12.9699
59483,-12.7429,-12.9245
59494,-13.0213,-12.9438
59506,-13.1381,-12.9827
59518,-13.1673,-13.0196
59530,-13.1707,-13.0498
59542,-12.9989,-13.0396
59554,-13.1224,-13.0562
59566,-13.2336,-13.0917
59577,-13.0977,-13.0929
59589,-13.0842,-13.0911
59601,-13.0685,-13.0866
59613,-13.0966,-13.0886
59625,-12.9652,-13.0639
59637,-12.9382,-13.0388
59648,-12.9697,-13.025
59660,-13.0067,-13.0213
59672,-13.0415,-13.0254
59684,-13.1359,-13.0475
59696,-13.1785,-13.0737
59708,-13.3043,-13.1198
59719,-13.3593,-13.1677
59731,-13.2347,-13.1811
59743,-13.1482,-13.1745
59755,-13.0842,-13.1565
59767,-13.1224,-13.1497
59779,-13.201,-13.1599
59790,-13.3268,-13.1933
59802,-13.5379,-13.2622
59814,-13.4222,-13.2942
59826,-13.5109,-13.3376
59838,-13.6165,-13.3933
59850,-13.7187,-13.4584
59862,-13.7378,-13.5143
59873,-13.4559,-13.5026
59885,-13.2886,-13.4598
59897,-13.3099,-13.4298
59909,-13.53,-13.4499
59921,-13.5648,-13.4729
59933,-13.4166,-13.4616
59944,-13.4087,-13.451
59956,-13.6142,-13.4837
59968,-13.6827,-13.5235
59980,-13.4245,-13.5037
59992,-13.3189,-13.4667
60004,-13.3391,-13.4412
60015,-13.2706,-13.4071
60027,-13.137,-13.3531
60039,-13.3638,-13.3552
60051,-13.6142,-13.407
60063,-13.5536,-13.4363
60075,-13.4458,-13.4382
60086,-13.5031,-13.4512
60098,-13.6502,-13.491
60110,-13.4424,-13.4813
60122,-13.3784,-13.4607
60134,-13.3279,-13.4341
60146,-13.2235,-13.392
60158,-13.2482,-13.3632
60169,-13.2201,-13.3346
60181,-13.1336,-13.2944
60193,-13.4671,-13.329
60205,-13.4581,-13.3548
60217,-13.1493,-13.3137
60229,-13.2156,-13.2941
60240,-13.3414,-13.3035
60252,-13.2908,-13.301
60264,-13.1449,-13.2698
60276,-13.0842,-13.2327
60288,-13.0662,-13.1994
60300,-13.1943,-13.1984
60311,-13.3706,-13.2328
60323,-13.1583,-13.2179
60335,-13.0876,-13.1918
60347,-13.3189,-13.2173
60359,-13.3178,-13.2374
60371,-13.2628,-13.2424
60382,-13.1572,-13.2254
60394,-12.9551,-13.1713
60406,-12.9832,-13.1337
60418,-12.9663,-13.1002
60430,-12.9349,-13.0672
60442,-13.0606,-13.0658
60454,-13.1673,-13.0861
60465,-12.9663,-13.0622
60477,-12.8282,-13.0154
60489,-12.9573,-13.0038
60501,-13.0842,-13.0199
60513,-12.9989,-13.0157
60525,-12.89,-12.9905
60536,-13.0101,-12.9944
60548,-13.1415,-13.0238
60560,-13.0685,-13.0328
60572,-13.0067,-13.0276
60584,-12.9382,-13.0097
60596,-12.9124,-12.9902
60607,-12.918,-12.9758
60619,-12.9158,-12.9638
60631,-12.8462,-12.9403
60643,-12.7844,-12.9091
60655,-12.7866,-12.8846
60667,-12.6744,-12.8426
60678,-12.8765,-12.8493
60690,-12.7586,-12.8312
60702,-12.6261,-12.7902
60714,-13.0977,-12.8517
60726,-13.1527,-12.9119
60738,-12.9978,-12.9291
60750,-12.9472,-12.9327
60761,-12.9371,-12.9336
60773,-13.0651,-12.9599
60785,-13.0561,-12.9791
60797,-12.9371,-12.9707
60809,-12.954,-12.9674
60821,-12.9708,-12.9681
60832,-12.982,-12.9709
60844,-12.8147,-12.9396
60856,-12.9034,-12.9324
60868,-12.8911,-12.9241
60880,-12.7732,-12.8939
60892,-12.8012,-12.8754
60904,-13.0034,-12.901
60915,-13.1246,-12.9457
60927,-12.9719,-12.951
60939,-12.9416,-12.9491
60951,-13.1134,-12.982
60963,-12.8686,-12.9593
60975,-12.8012,-12.9277
60986,-12.8417,-12.9105
60998,-12.7372,-12.8758
61010,-12.5924,-12.8191
61022,-12.8754,-12.8304
61034,-13.1797,-12.9002
61046,-12.8327,-12.8867
61057,-12.7777,-12.8649
61069,-12.6261,-12.8171
61081,-12.4217,-12.7381
61093,-12.6025,-12.7109
61105,-12.4666,-12.6621
61117,-12.4835,-12.6264
61128,-12.7114,-12.6434
61140,-12.6474,-12.6442
61152,-12.6901,-12.6534
61164,-12.6654,-12.6558
61176,-12.6755,-12.6597
61188,-12.6755,-12.6629
61199,-12.6047,-12.6512
61211,-12.5677,-12.6345
61223,-12.6171,-12.631
61235,-12.4621,-12.5973
61247,-12.443,-12.5664
61259,-12.6272,-12.5786
61271,-12.8091,-12.6247
61282,-12.7518,-12.6501
61294,-12.6968,-12.6594
61306,-12.598,-12.6472
61318,-12.6103,-12.6398
61330,-12.8271,-12.6772
61342,-12.808,-12.7034
61353,-12.6216,-12.687
61365,-12.5868,-12.667
61377,-12.5666,-12.6469
61389,-12.6946,-12.6564
61401,-12.735,-12.6721
61413,-12.5654,-12.6508
61424,-12.6238,-12.6454
61436,-12.8922,-12.6948
61448,-12.8237,-12.7206
61460,-12.8181,-12.7401
61472,-12.6328,-12.7186
61484,-12.7462,-12.7241
61495,-12.8776,-12.7548
61507,-12.7799,-12.7598
61519,-12.8316,-12.7742
61531,-12.7316,-12.7657
61543,-12.7372,-12.76
61555,-12.7013,-12.7482
61567,-12.5261,-12.7038
61578,-12.6598,-12.695
61590,-12.8057,-12.7172
61602,-12.9203,-12.7578
61614,-12.8316,-12.7725
61626,-12.6811,-12.7542
61638,-12.5587,-12.7151
61649,-12.653,-12.7027
61661,-12.7709,-12.7164
61673,-12.8821,-12.7495
61685,-12.817,-12.763
61697,-12.6238,-12.7352
61709,-12.6059,-12.7093
61720,-12.7294,-12.7133
61732,-12.9135,-12.7534
61744,-12.8012,-12.7629
61756,-12.6912,-12.7486
61768,-12.7788,-12.7546
61780,-12.8001,-12.7637
61791,-12.7619,-12.7634
61803,-12.8596,-12.7826
61815,-12.8922,-12.8045
61827,-12.781,-12.7998
61839,-12.6306,-12.766
61851,-12.5564,-12.7241
61862,-12.8428,-12.7478
61874,-13.1595,-12.8301
61886,-12.9506,-12.8542
61898,-12.6845,-12.8203
61910,-12.7878,-12.8138
61922,-12.671,-12.7852
61934,-12.6687,-12.7619
61945,-12.571,-12.7237
61957,-12.4071,-12.6604
61969,-12.6541,-12.6592
61981,-12.7968,-12.6867
61993,-12.4486,-12.6391
62005,-12.2375,-12.5588
62016,-12.3644,-12.5199
62028,-12.5228,-12.5205
62040,-12.6598,-12.5483
62052,-12.7541,-12.5895
62064,-12.6508,-12.6017
62076,-12.4902,-12.5794
62087,-12.6025,-12.584
62099,-12.7215,-12.6115
62111,-12.6182,-12.6129
62123,-12.5003,-12.5904
62135,-12.543,-12.5809
62147,-12.5037,-12.5654
62158,-12.4857,-12.5495
62170,-12.5396,-12.5475
62182,-12.7238,-12.5828
62194,-12.7664,-12.6195
62206,-12.5385,-12.6033
62218,-12.4352,-12.5697
62230,-12.4442,-12.5446
62241,-12.5115,-12.538
62253,-12.2274,-12.4759
62265,-12.2802,-12.4367
62277,-12.2184,-12.3931
62289,-12.0871,-12.3319
62301,-12.15,-12.2955
62312,-12.2274,-12.2819
62324,-12.2342,-12.2723
62336,-12.3184,-12.2815
62348,-12.1747,-12.2602
62360,-12.1062,-12.2294
62372,-12.0646,-12.1964
62383,-12.1904,-12.1952
62395,-12.2937,-12.2149
62407,-12.242,-12.2203
62419,-12.132,-12.2027
62431,-12.2499,-12.2121
62443,-12.2926,-12.2282
62455,-12.3521,-12.253
62466,-12.534,-12.3092
62478,-12.6755,-12.3824
62490,-12.5666,-12.4193
62502,-12.3218,-12.3998
62514,-12.5621,-12.4322
62526,-12.5003,-12.4458
62537,-12.3959,-12.4358
62549,-12.5856,-12.4658
62561,-12.5946,-12.4916
62573,-12.5643,-12.5061
62585,-12.5508,-12.5151
62597,-12.7002,-12.5521
62608,-12.6946,-12.5806
62620,-12.6115,-12.5868
62632,-12.6182,-12.593
62644,-12.6699,-12.6084
62656,-12.653,-12.6173
62668,-12.6036,-12.6146
62679,-12.5104,-12.5938
62691,-12.5025,-12.5755
62703,-12.452,-12.5508
62715,-12.4655,-12.5337
62727,-12.3341,-12.4938
62739,-12.3285,-12.4608
62750,-12.4868,-12.466
62762,-12.3128,-12.4353
62774,-12.2701,-12.4023
62786,-12.3431,-12.3904
62798,-12.4767,-12.4077
62810,-12.4475,-12.4157
62822,-12.3858,-12.4097
62833,-12.4734,-12.4224
62845,-12.598,-12.4575
62857,-12.5508,-12.4762
62869,-12.4756,-12.4761
62881,-12.4655,-12.474
62893,-12.3161,-12.4424
62904,-12.3173,-12.4174
62916,-12.3835,-12.4106
62928,-12.4969,-12.4279
62940,-12.3992,-12.4221
62952,-12.3543,-12.4086
62964,-12.3936,-12.4056
62975,-12.3858,-12.4016
62987,-12.251,-12.3715
62999,-12.1556,-12.3283
63011,-12.2488,-12.3124
63023,-12.3981,-12.3295
63035,-12.0815,-12.2799
63046,-12.0309,-12.2301
63058,-12.1758,-12.2193
63070,-12.2521,-12.2258
63082,-12.4352,-12.2677
63094,-12.6811,-12.3504
63106,-12.571,-12.3945
63118,-12.4902,-12.4136
63129,-12.4352,-12.418
63141,-12.4296,-12.4203
63153,-12.3644,-12.4091
63165,-12.3364,-12.3946
63177,-12.4632,-12.4083
63189,-12.5273,-12.4321
63200,-12.3835,-12.4224
63212,-12.205,-12.3789
63224,-12.3633,-12.3758
63236,-12.3554,-12.3717
63248,-12.5755,-12.4125
63260,-12.708,-12.4716
63271,-12.6193,-12.5011
63283,-12.5991,-12.5207
63295,-12.3656,-12.4897
63307,-12.3925,-12.4703
63319,-12.3139,-12.439
63331,-12.3891,-12.429
63342,-12.5598,-12.4552
63354,-12.5621,-12.4766
63366,-12.6205,-12.5053
63378,-12.6126,-12.5268
63390,-12.7047,-12.5624
63402,-12.7384,-12.5976
63413,-12.7485,-12.6277
63425,-12.6328,-12.6288
63437,-12.4711,-12.5972
63449,-12.4071,-12.5592
63461,-12.5093,-12.5492
63473,-12.5475,-12.5489
63485,-12.5688,-12.5529
63496,-12.6699,-12.5763
63508,-12.7945,-12.6199
63520,-12.753,-12.6465
63532,-12.6036,-12.6379
63544,-12.5688,-12.6241
63556,-12.6328,-12.6258
63567,-12.6788,-12.6364
63579,-12.6609,-12.6413
63591,-12.5879,-12.6306
63603,-12.4778,-12.6001
63615,-12.3757,-12.5552
63627,-12.3307,-12.5103
63638,-12.3453,-12.4773
63650,-12.4632,-12.4745
63662,-12.5913,-12.4979
63674,-12.5654,-12.5114
63686,-12.5093,-12.511
63698,-12.3801,-12.4848
63709,-12.3251,-12.4529
63721,-12.443,-12.4509
63733,-12.6047,-12.4817
63745,-12.7945,-12.5442
63757,-12.6294,-12.5613
63769,-12.6205,-12.5731
63781,-12.8012,-12.6187
63792,-12.945,-12.684
63804,-12.8967,-12.7265
63816,-12.415,-12.6642
63828,-12.5261,-12.6366
63840,-12.6755,-12.6444
63852,-12.7181,-12.6591
63863,-12.8933,-12.706
63875,-13.0213,-12.769
63887,-12.9708,-12.8094
63899,-12.9697,-12.8415
63911,-12.9023,-12.8536
63923,-12.909,-12.8647
63934,-12.8518,-12.8621
63946,-12.854,-12.8605
63958,-12.9046,-12.8693
63970,-12.7586,-12.8472
63982,-12.6665,-12.811
63994,-12.7574,-12.8003
64005,-12.7496,-12.7902
64017,-12.799,-12.7919
64029,-12.8652,-12.8066
64041,-12.7058,-12.7864
64053,-12.8293,-12.795
64065,-12.8619,-12.8084
64076,-12.8697,-12.8207
64088,-12.7687,-12.8103
64100,-12.7002,-12.7882
64112,-12.8237,-12.7953
64124,-12.8608,-12.8084
64136,-12.9427,-12.8353
64147,-12.8709,-12.8424
64159,-12.9472,-12.8634
64171,-13.0371,-12.8981
64183,-12.9001,-12.8985
64195,-12.8136,-12.8815
64207,-12.8742,-12.8801
64219,-12.7552,-12.8551
64230,-12.735,-12.8311
64242,-12.7608,-12.817
64254,-13.0415,-12.8619
64266,-13.1089,-12.9113
64278,-12.9921,-12.9275
64290,-12.7889,-12.8998
64301,-12.6452,-12.8488
64313,-12.6249,-12.8041
64325,-12.7518,-12.7936
64337,-12.9809,-12.8311
64349,-12.8226,-12.8294
64361,-12.8405,-12.8316
64372,-13.0112,-12.8675
64384,-12.9596,-12.8859
64396,-13.0045,-12.9097
64408,-13.0011,-12.9279
64420,-13.0011,-12.9426
64432,-12.9158,-12.9372
64443,-12.8102,-12.9118
64455,-12.982,-12.9259
64467,-12.9124,-12.9232
64479,-12.8518,-12.9089
64491,-12.8226,-12.8916
64503,-12.9057,-12.8944
64515,-12.8024,-12.876
64526,-12.8754,-12.8759
64538,-12.881,-12.8769
64550,-12.8507,-12.8717
64562,-12.7181,-12.841
64574,-12.8304,-12.8389
64586,-12.8529,-12.8417
64597,-12.9798,-12.8693
64609,-12.8473,-12.8649
64621,-12.8664,-12.8652
64633,-12.9921,-12.8906
64645,-12.881,-12.8887
64657,-12.9236,-12.8957
64668,-12.8495,-12.8864
64680,-12.8439,-12.8779
64692,-12.9113,-12.8846
64704,-12.9506,-12.8978
64716,-13.0247,-12.9232
64728,-13.3155,-13.0016
64739,-13.3807,-13.0775
64751,-13.2583,-13.1136
64763,-13.228,-13.1365
64775,-13.1056,-13.1303
64787,-12.9798,-13.1002
64799,-13.0865,-13.0975
64810,-13.1336,-13.1047
64822,-13.1842,-13.1206
64834,-12.9079,-13.078
64846,-12.9236,-13.0472
64858,-12.9495,-13.0276
64870,-12.8911,-13.0003
64882,-13.0045,-13.0012
64893,-13.1662,-13.0342
64905,-13.2976,-13.0868
64917,-13.3515,-13.1398
64929,-13.3728,-13.1864
64941,-13.356,-13.2203
64953,-13.4817,-13.2726
64964,-13.2268,-13.2634
64976,-13.219,-13.2545
64988,-13.3739,-13.2784
65000,-13.4537,-13.3135
65012,-13.3706,-13.3249
65024,-13.3234,-13.3246
65035,-13.311,-13.3219
65047,-13.1931,-13.2961
65059,-13.1808,-13.2731
65071,-13.3155,-13.2816
65083,-13.2684,-13.2789
65095,-13.3054,-13.2842
65107,-13.2964,-13.2867
65118,-13.2639,-13.2821
65130,-13.2628,-13.2782
65142,-13.247,-13.272
65154,-13.2863,-13.2749
65166,-13.3088,-13.2817
65178,-13.3167,-13.2887
65189,-13.3537,-13.3017
65201,-13.2673,-13.2948
65213,-13.2358,-13.283
65225,-13.2908,-13.2846
65237,-13.2976,-13.2872
65249,-13.2381,-13.2773
65260,-13.0371,-13.2293
65272,-13.1157,-13.2066
65284,-13.0954,-13.1843
65296,-13.0561,-13.1587
65308,-13.2134,-13.1696
65320,-13.283,-13.1923
65331,-13.1763,-13.1891
65343,-13.1202,-13.1753
65355,-13.1505,-13.1703
65367,-13.0382,-13.1439
65379,-13.0561,-13.1264
65391,-13.256,-13.1523
65403,-13.0505,-13.1319
65414,-12.9865,-13.1029
65426,-13.1381,-13.1099
65438,-13.3436,-13.1566
65450,-13.2268,-13.1707
65462,-13.1729,-13.1711
65474,-13.2257,-13.182
65485,-13.3133,-13.2083
65497,-13.1819,-13.203
65509,-12.9989,-13.1622
65521,-13.0258,-13.1349
65533,-13.0449,-13.1169
65545,-13.1729,-13.1281
65556,-13.228,-13.1481
65568,-13.2178,-13.162
65580,-13.4267,-13.215
65592,-13.4537,-13.2627
65604,-13.4817,-13.3065
65616,-13.329,-13.311
65628,-13.4267,-13.3342
65639,-13.4334,-13.354
65651,-13.5963,-13.4025
65663,-13.557,-13.4334
65675,-13.3852,-13.4237
65687,-13.3863,-13.4162
65699,-13.6288,-13.4588
65710,-13.8916,-13.5453
65722,-13.7041,-13.5771
65734,-13.6816,-13.598
65746,-13.5783,-13.594
65758,-13.5558,-13.5864
65770,-13.6715,-13.6034
65781,-13.7546,-13.6337
65793,-13.6883,-13.6446
65805,-13.5525,-13.6262
65817,-13.5031,-13.6016
65829,-13.5783,-13.5969
65841,-13.5143,-13.5804
65852,-13.6176,-13.5878
65864,-13.8119,-13.6326
65876,-13.6603,-13.6382
65888,-13.4739,-13.6053
65900,-13.5222,-13.5887
65912,-13.5345,-13.5778
65924,-13.5951,-13.5813
65935,-13.5659,-13.5782
65947,-13.4626,-13.5551
65959,-13.4391,-13.5319
65971,-13.4626,-13.5181
65983,-13.5547,-13.5254
65995,-13.7333,-13.567
66006,-13.4368,-13.5409
66018,-13.3009,-13.4929
66030,-13.1752,-13.4294
66042,-13.2841,-13.4003
66054,-13.5974,-13.4397
66066,-13.5053,-13.4529
66077,-13.2055,-13.4034
66089,-13.1976,-13.3622
66101,-13.4245,-13.3747
66113,-13.3481,-13.3694
66125,-13.1875,-13.333
66137,-13.1763,-13.3017
66149,-13.1202,-13.2654
66160,-13.1392,-13.2401
66172,-13.2807,-13.2483
66184,-13.4144,-13.2815
66196,-13.4065,-13.3065
66208,-13.4638,-13.3379
66220,-13.3481,-13.34
66231,-13.2032,-13.3126
66243,-13.2774,-13.3056
66255,-13.21,-13.2865
66267,-13.1595,-13.2611
66279,-13.3167,-13.2722
66291,-13.3885,-13.2954
66302,-13.2403,-13.2844
66314,-13.1943,-13.2664
66326,-13.2459,-13.2623
66338,-13.1864,-13.2471
66350,-12.8473,-13.1672
66362,-12.845,-13.1027
66373,-12.936,-13.0694
66385,-13.0337,-13.0622
66397,-13.1022,-13.0702
66409,-13.3964,-13.1355
66421,-13.4222,-13.1928
66433,-13.2661,-13.2075
66444,-13.4009,-13.2462
66456,-13.3459,-13.2661
66468,-13.2717,-13.2672
66480,-13.3751,-13.2888
66492,-13.3447,-13.3
66504,-13.256,-13.2912
66516,-13.1819,-13.2693
66527,-13.2369,-13.2629
66539,-13.4638,-13.303
66551,-13.2414,-13.2907
66563,-13.3122,-13.295
66575,-13.1752,-13.271
66587,-13.0595,-13.2287
66598,-13.2021,-13.2234
66610,-13.2403,-13.2268
66622,-13.2605,-13.2335
66634,-13.3099,-13.2488
66646,-13.3189,-13.2628
66658,-13.3941,-13.2891
66669,-13.5749,-13.3463
66681,-13.4907,-13.3752
66693,-13.3279,-13.3657
66705,-13.2594,-13.3444
66717,-13.2886,-13.3333
66729,-13.2605,-13.3187
66741,-13.3043,-13.3158
66752,-13.457,-13.3441
66764,-13.2571,-13.3267
66776,-13.2594,-13.3132
66788,-13.5323,-13.357
66800,-13.5266,-13.391
66812,-13.3874,-13.3902
66823,-13.5278,-13.4178
66835,-13.7535,-13.4849
66847,-13.5682,-13.5016
66859,-13.5098,-13.5032
66871,-13.5693,-13.5164
66883,-13.5704,-13.5272
66894,-13.4873,-13.5193
66906,-13.5828,-13.532
66918,-13.5222,-13.53
66930,-13.4817,-13.5203
66942,-13.4076,-13.4978
66954,-13.2616,-13.4506
66965,-13.2032,-13.4011
